OT,schedule_day
5,22
5,23
5,23
6,23
6,23
6,23
5,24
7,24
7,24
4,25
5,25
4,25
4,25
4,25
5,0
9,0
9,0
7,0
5,2
4,4
4,4
4,4
5,7
6,7
9,7
9,7
9,9
5,9
7,14
5,14
6,14
9,14
9,14
7,14
9,16
4,18
4,18
4,18
5,18
5,21
9,21
6,21
MRI,21
5,22
5,22
5,22
5,23
5,23
6,23
6,23
5,24
4,25
5,25
4,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
5,2
4,4
4,4
5,4
5,7
5,8
5,9
9,9
5,9
8,9
MRI,11
7,14
5,14
6,14
9,14
9,14
7,14
5,15
9,16
10,17
4,18
4,18
5,18
5,21
9,21
6,21
5,22
5,22
5,22
5,23
5,23
6,23
6,23
6,23
5,23
5,24
3,25
4,25
5,25
4,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
5,2
4,4
5,4
5,7
6,7
9,7
9,7
9,9
5,9
7,11
7,11
7,14
5,14
9,14
9,14
7,14
5,15
5,15
9,16
10,17
4,18
4,18
4,18
5,21
9,21
6,21
2,22
5,22
5,22
6,23
5,23
4,25
5,25
4,25
4,25
9,0
9,0
7,0
4,4
4,4
6,7
9,7
9,9
5,9
5,14
9,14
9,14
7,14
5,15
9,16
4,18
4,18
7,18
5,18
7,18
5,21
6,21
5,22
5,22
5,23
6,23
6,23
4,23
5,23
4,25
4,25
4,25
5,0
6,0
9,0
7,0
5,2
4,4
5,4
5,7
6,7
5,8
7,8
9,9
10,9
10,9
5,9
7,11
7,14
6,14
7,14
5,15
9,16
4,18
4,18
4,18
9,21
6,21
5,22
5,22
5,22
5,22
5,22
5,22
5,23
5,23
6,23
4,25
5,25
4,25
4,25
5,0
6,0
9,0
9,0
7,0
4,4
4,4
5,4
5,7
6,7
5,8
9,9
5,9
8,9
7,14
5,14
6,14
9,14
9,14
7,14
7,15
7,15
5,15
5,16
4,16
5,17
4,18
4,18
5,18
5,21
9,21
6,21
5,22
5,22
5,22
5,22
5,23
5,23
6,23
6,23
6,23
5,23
5,24
5,24
4,25
5,25
4,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
2,1
2,1
5,2
4,4
5,4
5,7
5,8
9,9
5,9
9,14
5,15
5,15
9,16
8,16
5,22
5,22
5,22
5,22
5,23
6,23
6,23
4,25
4,25
4,25
5,0
9,0
9,0
7,0
5,4
5,4
5,7
7,8
9,9
5,9
8,9
3,11
5,14
6,14
9,14
9,14
7,14
5,15
5,15
5,15
9,16
4,16
4,18
4,18
5,21
9,21
6,21
5,22
5,22
5,22
5,23
6,23
6,23
6,23
4,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
7,1
5,3
5,3
4,4
4,4
4,4
7,4
5,4
7,4
5,7
6,7
9,7
5,8
5,8
5,8
5,9
8,9
7,14
6,14
9,14
9,14
7,14
5,15
9,16
2,17
4,18
4,18
4,18
9,21
6,21
5,22
5,22
5,22
5,23
6,23
6,23
5,23
5,25
4,25
4,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
4,4
4,4
4,4
5,7
6,7
9,7
9,7
7,8
7,9
9,9
5,9
8,9
9,14
9,14
7,14
5,15
9,16
4,18
4,18
9,21
5,22
5,22
5,22
6,23
6,23
6,23
4,25
4,25
4,25
5,0
9,0
9,0
7,0
5,1
4,4
5,4
9,7
5,8
5,9
9,9
8,9
9,14
9,14
7,14
5,15
5,15
5,15
9,16
10,17
4,18
4,18
4,18
5,21
9,21
6,21
5,22
5,22
5,22
5,23
6,23
4,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
4,4
4,4
4,4
5,7
9,7
9,7
7,8
5,8
9,9
5,9
7,14
5,14
6,14
9,14
9,14
7,14
5,15
4,18
9,21
6,21
5,22
5,22
5,22
5,23
6,23
6,23
4,25
5,25
4,25
4,25
6,0
9,0
9,0
7,0
5,4
5,7
6,7
MRI,7
MRI,7
MRI,7
3,8
5,8
5,8
5,8
9,9
5,14
6,14
9,14
9,14
7,14
5,15
5,15
9,16
4,18
5,22
5,22
6,23
6,23
7,24
7,24
4,25
5,25
5,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
8,1
8,2
5,2
4,4
4,4
5,7
6,7
9,7
9,9
4,9
7,14
6,14
9,14
9,14
7,14
5,15
5,15
9,16
4,18
5,21
9,21
6,21
5,22
5,22
5,22
5,22
5,23
5,23
6,23
5,24
4,25
4,25
7,0
6,0
7,0
10,2
4,2
5,2
5,4
5,4
7,4
5,7
6,7
5,8
5,9
7,14
5,14
7,14
5,15
5,15
9,16
4,18
5,21
6,21
5,22
5,23
6,23
5,24
4,25
5,25
7,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
5,2
4,4
5,7
6,7
9,7
9,9
5,9
7,14
5,14
6,14
9,14
9,14
7,14
5,15
9,16
4,18
5,18
4,18
5,18
5,21
9,21
6,21
5,22
5,22
5,22
6,23
6,23
4,25
4,25
4,25
4,25
5,0
9,0
9,0
7,0
5,2
4,4
4,4
4,4
5,7
6,7
9,7
9,7
5,8
7,8
3,8
8,9
9,9
5,9
8,9
7,14
5,14
6,14
9,14
9,14
7,14
5,15
9,16
5,18
4,18
4,18
5,18
5,21
9,21
6,21
5,22
5,22
5,23
5,23
6,23
6,23
5,23
4,25
4,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
8,2
5,2
4,4
4,4
4,4
7,4
5,4
7,4
5,7
6,7
9,7
9,7
5,9
9,9
5,9
8,9
7,14
5,14
9,14
9,14
7,14
5,15
9,16
10,17
4,18
4,18
4,18
5,18
5,21
9,21
6,21
5,22
5,22
5,23
5,23
6,23
5,23
4,25
4,25
4,25
5,0
9,0
9,0
7,0
4,4
4,4
3,4
5,4
5,7
6,7
9,7
5,8
9,9
5,9
8,9
5,14
9,14
9,14
7,14
5,15
9,16
4,18
5,18
5,18
5,21
6,21
5,22
5,22
5,23
5,23
6,23
4,25
4,25
4,25
7,0
9,0
9,0
7,0
4,4
5,4
5,7
6,7
9,7
5,8
9,9
5,9
5,14
9,14
9,14
7,14
5,15
5,16
4,18
5,22
5,22
5,23
5,23
6,23
5,24
4,25
5,25
4,25
4,25
7,0
6,0
9,0
9,0
7,0
5,2
5,7
6,7
9,7
9,9
5,9
7,14
5,14
9,14
9,14
7,14
7,15
7,15
5,15
9,16
4,18
4,18
9,21
5,22
5,22
5,22
5,23
5,23
6,23
7,24
7,24
4,25
5,25
4,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
8,2
4,2
5,2
5,3
4,4
4,4
5,4
5,7
6,7
9,7
9,7
5,8
9,9
5,9
8,9
7,14
5,14
6,14
9,14
9,14
7,14
5,15
5,15
10,17
4,18
5,21
6,21
5,22
5,22
5,23
6,23
6,23
6,23
5,24
4,25
5,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
8,2
5,2
5,4
4,4
4,4
5,4
7,4
5,7
6,7
9,7
9,7
7,8
5,8
5,8
5,8
5,9
9,9
5,9
8,9
7,11
7,14
6,14
9,14
9,14
7,14
5,15
9,16
8,16
4,18
4,18
4,18
5,21
9,21
5,22
5,22
5,22
9,23
9,23
5,23
5,23
9,23
6,23
6,23
4,25
5,25
3,25
7,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
5,4
4,4
4,4
4,4
7,4
5,4
5,7
9,7
9,7
5,8
5,8
7,8
5,9
5,9
8,9
9,14
9,14
7,14
5,15
5,15
9,16
9,21
6,21
5,22
5,22
5,23
5,23
6,23
6,23
4,25
5,25
4,25
4,25
5,0
6,0
9,0
9,0
7,0
7,4
5,4
5,7
6,7
5,9
9,9
10,9
5,9
8,9
10,9
8,11
7,14
5,14
6,14
9,14
9,14
7,14
5,15
9,16
4,18
5,18
8,18
5,21
9,21
6,21
5,22
5,22
5,22
5,22
5,23
5,23
6,23
6,23
5,23
7,24
7,24
4,25
5,25
4,25
4,25
7,0
6,0
9,0
9,0
7,0
5,2
4,4
4,4
4,4
7,4
5,7
6,7
5,8
9,9
5,9
8,9
5,11
3,11
5,11
9,14
9,14
7,14
5,15
9,16
4,18
9,21
6,21
5,22
5,22
5,22
5,23
5,23
6,23
6,23
4,25
5,25
4,25
4,25
9,0
9,0
7,0
4,4
4,4
5,7
6,7
9,7
9,7
3,8
5,8
9,9
5,9
9,14
9,14
5,15
9,16
4,18
4,18
4,18
9,21
6,21
5,22
5,22
5,23
6,23
6,23
4,25
4,25
4,25
5,0
9,0
9,0
7,0
4,4
5,7
6,7
5,8
5,14
9,14
7,14
5,15
9,16
4,18
4,18
4,18
MRI,18
9,21
5,22
5,22
5,23
5,23
6,23
6,23
5,25
4,25
4,25
4,25
4,25
5,0
6,0
9,0
9,0
7,0
5,1
4,4
4,4
4,4
5,7
6,7
9,7
9,9
5,9
5,14
9,14
9,14
7,14
9,16
5,16
4,18
4,18
9,21
5,22
5,22
6,23
6,23
4,25
4,25
4,25
9,0
9,0
4,4
4,4
4,4
9,7
9,7
5,8
5,8
5,8
9,9
5,14
9,14
9,14
7,14
3,15
5,15
5,15
5,15
9,16
8,16
4,18
5,21
9,21
6,21
5,22
5,22
5,22
6,23
6,23
6,23
4,25
4,25
4,25
5,0
6,0
9,0
9,0
7,0
4,4
5,4
5,7
9,7
7,8
9,9
5,9
7,14
5,14
6,14
9,14
9,14
7,14
5,15
5,15
5,15
9,16
4,18
4,18
4,18
5,18
5,21
6,21
5,22
5,22
5,23
5,23
6,23
6,23
6,23
4,25
5,25
4,25
4,25
5,0
6,0
9,0
9,0
7,0
4,2
4,4
6,7
5,8
9,9
5,9
9,14
9,14
5,15
5,15
5,18
9,21
6,21
5,22
5,22
5,22
5,22
5,22
6,23
6,23
4,25
5,25
4,25
4,25
9,0
9,0
9,2
9,2
9,2
4,4
4,4
5,4
5,7
6,7
7,8
9,9
5,9
8,9
9,14
9,14
7,14
5,15
5,15
9,16
4,18
5,22
5,22
5,23
6,23
6,23
6,23
4,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
10,2
5,2
4,4
5,4
5,7
6,7
7,8
8,9
9,9
5,9
5,14
9,14
9,14
7,14
5,15
9,16
5,18
4,18
5,18
4,18
4,18
5,21
9,21
6,21
5,22
5,23
5,23
6,23
5,24
4,25
4,25
4,25
5,0
6,0
9,0
9,0
7,0
8,4
5,4
5,7
6,7
9,9
5,9
7,14
5,14
6,14
9,14
9,14
7,14
5,15
4,18
5,18
4,18
9,21
5,22
5,22
5,23
5,23
6,23
6,23
6,23
5,24
4,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
4,4
4,4
5,7
6,7
9,7
5,8
5,8
5,9
9,9
5,9
8,9
3,11
5,14
9,14
9,14
7,14
5,15
5,15
9,16
4,18
4,18
5,21
6,21
5,22
5,22
5,22
5,23
6,23
4,25
5,25
7,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
2,1
5,2
4,4
4,4
4,4
7,4
5,7
6,7
9,7
MRI,7
9,7
5,8
9,9
5,9
7,14
5,14
6,14
9,14
9,14
7,14
5,15
5,15
5,15
5,18
4,18
5,21
6,21
5,22
5,22
5,22
5,23
5,23
6,23
5,24
4,25
5,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
2,1
5,2
4,4
4,4
5,4
5,7
6,7
9,7
9,7
7,8
9,9
5,9
5,14
6,14
9,14
9,14
7,14
5,15
9,16
4,18
9,21
5,22
5,22
5,23
5,23
6,23
4,25
4,25
9,0
9,0
7,0
9,2
4,4
9,7
9,7
5,8
9,9
9,9
5,11
9,14
9,14
7,14
5,15
9,16
4,18
4,18
9,21
5,22
5,22
6,23
4,25
4,25
9,0
9,2
5,7
6,7
7,8
5,9
9,9
5,9
8,9
7,11
7,14
5,14
6,14
9,14
9,14
7,14
5,15
9,16
4,18
4,18
4,18
5,21
9,21
6,21
5,22
5,22
5,23
5,23
6,23
6,23
5,24
4,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
5,2
4,4
5,7
6,7
9,7
9,7
9,9
10,9
10,9
5,9
8,9
5,10
7,14
5,14
9,14
9,14
7,14
5,15
9,16
4,18
4,18
5,18
5,21
9,21
6,21
5,22
5,22
9,23
5,23
5,23
6,23
6,23
5,24
7,24
7,24
5,25
4,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
5,2
5,4
4,4
5,4
7,4
5,7
6,7
9,7
7,8
5,8
9,9
5,9
8,9
5,14
9,14
9,14
7,14
5,15
5,15
9,16
5,18
4,18
5,21
6,21
5,22
5,22
5,22
5,23
5,23
6,23
6,23
5,23
7,25
5,25
4,25
4,25
5,0
9,0
9,0
7,0
4,4
5,4
5,8
5,8
9,9
5,9
6,14
7,14
5,15
5,15
5,15
9,16
4,18
4,18
9,21
5,22
5,22
5,22
5,23
6,23
6,23
4,25
4,25
5,0
6,0
9,0
9,0
7,0
5,2
4,4
6,7
9,9
7,14
5,14
6,14
9,14
9,14
7,14
5,15
5,15
4,18
5,18
4,18
5,21
9,21
6,21
5,22
5,22
5,22
5,23
5,23
6,23
5,25
4,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
4,2
5,2
4,4
5,4
5,7
6,7
7,8
5,9
5,14
9,14
9,14
7,14
5,15
9,16
4,18
4,18
5,21
9,21
6,21
5,22
5,22
5,22
5,23
5,23
6,23
5,24
5,25
4,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
5,2
5,4
4,4
4,4
5,4
5,7
6,7
9,7
5,8
9,9
5,9
7,14
5,14
9,14
9,14
7,14
5,15
5,15
9,16
8,16
10,16
4,18
4,18
4,18
5,21
9,21
6,21
5,22
5,22
5,23
5,23
6,23
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
9,2
4,4
4,4
5,4
5,7
6,7
9,7
3,8
9,9
5,9
8,9
5,14
6,14
9,14
9,14
7,14
2,15
5,15
5,15
9,16
8,16
4,18
4,18
4,18
5,21
9,21
6,21
5,22
5,22
5,23
5,23
6,23
6,23
6,23
4,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
5,2
4,4
4,4
4,4
5,4
5,7
6,7
9,7
5,8
7,8
5,8
5,8
5,9
9,9
5,9
8,9
7,11
7,14
5,14
9,14
9,14
7,14
5,15
5,15
9,16
5,18
4,18
5,18
4,18
5,21
6,21
5,22
5,22
6,23
6,23
6,23
5,24
4,25
5,25
4,25
4,25
9,0
9,0
7,0
4,2
4,4
5,7
6,7
9,7
9,7
5,8
9,9
5,9
8,9
5,14
9,14
9,14
7,14
5,15
9,16
4,18
4,18
5,18
5,21
9,21
5,22
5,22
6,23
6,23
4,25
5,25
4,25
4,25
7,0
5,0
9,0
9,0
7,0
4,4
4,4
5,7
6,7
9,7
5,8
7,8
5,8
5,9
9,9
10,9
10,9
5,9
8,9
10,9
7,14
6,14
9,14
9,14
7,14
5,15
9,16
4,18
4,18
4,18
5,21
9,21
6,21
5,22
5,22
5,22
5,23
5,23
6,23
6,23
6,23
4,25
5,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
4,2
5,2
4,4
4,4
5,4
5,7
6,7
8,9
9,9
10,9
10,9
5,9
8,9
7,14
5,14
9,14
9,14
7,14
5,15
9,16
5,18
4,18
5,18
5,21
6,21
5,22
5,22
5,22
5,23
5,23
6,23
6,23
5,23
5,24
5,25
4,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
2,1
5,2
10,4
5,4
4,4
7,4
5,4
7,4
5,7
6,7
9,7
8,8
5,8
7,8
5,8
9,9
10,9
5,9
8,9
8,11
7,11
7,11
7,14
6,14
9,14
9,14
7,14
5,15
5,15
9,16
7,18
5,18
5,21
9,21
5,22
5,22
5,23
5,23
6,23
6,23
6,23
4,23
5,23
5,24
5,24
4,25
5,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
5,2
4,4
5,4
5,7
7,8
9,9
5,9
7,14
5,14
6,14
9,14
9,14
7,14
5,15
5,17
10,17
4,18
5,18
5,21
9,21
6,21
5,22
5,22
5,23
6,23
6,23
5,24
7,24
4,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
8,2
5,2
4,4
4,4
5,7
6,7
7,8
9,9
5,9
7,14
5,14
9,14
9,14
7,14
5,15
9,16
10,17
4,18
4,18
9,21
6,21
5,22
5,22
5,23
5,23
6,23
6,23
6,23
5,24
4,25
5,25
4,25
4,25
4,25
5,0
9,0
9,0
7,0
9,2
4,2
4,4
6,7
9,7
5,8
9,9
5,9
8,9
7,9
8,11
7,14
5,14
6,14
9,14
9,14
7,14
5,15
9,16
4,18
4,18
5,18
5,21
9,21
6,21
5,22
5,22
5,22
5,23
5,23
6,23
4,25
5,25
4,25
4,25
4,25
5,0
9,0
9,0
7,0
4,4
4,4
4,4
5,7
6,7
5,8
7,8
5,8
9,9
5,9
3,11
7,11
7,14
5,14
6,14
9,14
9,14
7,14
5,15
9,16
5,21
9,21
5,22
5,22
5,23
5,23
6,23
6,23
4,25
5,25
4,25
4,25
5,0
6,0
9,0
9,0
7,0
3,1
3,1
4,4
4,4
5,7
6,7
9,7
5,8
9,9
5,9
8,9
5,14
9,14
9,14
7,14
5,15
5,15
5,15
9,16
6,21
5,22
5,22
5,23
5,23
6,23
4,25
4,25
4,25
9,0
5,2
9,7
9,7
9,9
5,15
2,22
5,22
5,23
6,23
5,24
4,25
5,25
4,25
4,25
5,0
7,0
5,2
4,4
5,7
6,7
9,7
9,7
7,8
9,9
5,9
7,14
5,14
9,14
9,14
7,14
5,15
9,16
5,18
4,18
5,18
5,21
9,21
6,21
5,22
5,22
5,23
6,23
4,25
4,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
4,4
4,4
5,4
5,7
9,7
7,8
3,8
5,8
9,9
5,9
8,9
7,14
6,14
9,14
9,14
7,14
5,15
5,15
9,16
10,17
4,18
5,18
5,21
5,22
5,23
6,23
6,23
5,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
4,4
5,7
6,7
5,8
5,8
9,9
5,9
9,14
9,14
7,14
5,15
9,16
8,16
10,17
4,18
4,18
5,22
5,22
5,22
6,23
5,24
4,25
5,25
4,25
4,25
7,0
5,0
6,0
7,0
8,2
5,4
5,7
6,7
5,8
5,9
5,14
9,14
7,14
5,15
4,18
4,18
5,21
6,21
5,22
5,22
5,23
5,23
6,23
6,23
5,25
4,25
4,25
7,0
5,0
6,0
9,0
7,0
2,1
5,2
4,2
8,2
10,2
5,2
4,4
5,4
5,7
6,7
7,8
5,9
9,9
5,9
8,9
7,14
9,14
9,14
7,14
5,15
9,16
4,18
9,21
5,22
5,22
6,23
6,23
4,25
4,25
4,25
5,0
9,0
9,0
7,0
4,4
4,4
5,4
5,7
6,7
9,7
9,7
3,8
9,9
5,9
8,9
7,14
5,14
6,14
9,14
9,14
7,14
5,15
5,15
5,15
9,16
5,17
4,18
4,18
5,21
9,21
6,21
5,22
5,22
5,23
5,23
6,23
5,25
4,25
5,25
4,25
4,25
7,0
6,0
9,0
9,0
7,0
5,4
4,4
5,4
5,7
6,7
2,8
5,8
5,8
5,8
9,9
5,9
8,9
5,10
7,14
5,14
6,14
9,14
9,14
7,14
5,15
5,15
9,16
4,18
5,18
6,21
5,22
5,22
5,23
6,23
6,23
MRI,25
4,25
5,25
4,25
4,25
4,25
7,0
9,0
9,0
7,0
5,2
4,4
5,4
7,4
5,7
6,7
9,7
9,7
5,8
5,9
8,9
7,14
5,14
9,14
9,14
7,14
9,16
4,18
5,21
9,21
6,21
5,22
5,22
5,22
5,23
5,23
6,23
6,23
6,23
5,24
4,25
7,25
4,25
4,25
4,25
5,0
9,0
9,0
7,0
10,2
5,2
4,4
7,4
5,4
7,4
5,7
6,7
9,7
7,8
5,8
9,9
10,9
5,9
8,9
7,14
5,14
6,14
9,14
9,14
7,14
7,15
5,15
9,16
4,18
4,18
5,21
9,21
6,21
5,22
5,22
5,22
5,23
5,23
6,23
4,25
5,25
4,25
4,25
9,0
9,0
5,2
4,4
4,4
9,7
5,8
5,8
5,8
5,8
9,9
5,9
4,9
7,14
5,14
9,14
7,14
5,15
9,16
4,18
5,18
9,21
6,21
MRI,21
5,22
5,22
5,22
6,23
6,23
4,23
5,24
4,25
4,25
4,25
5,0
9,0
9,0
7,0
4,4
4,4
4,4
5,7
6,7
9,7
9,9
5,9
8,9
5,10
5,10
7,14
5,14
6,14
9,14
9,14
7,14
5,15
5,15
4,16
9,16
4,18
5,21
6,21
2,22
5,22
5,22
5,22
5,23
5,23
6,23
4,25
5,25
4,25
4,25
4,25
7,0
5,0
6,0
9,0
9,0
7,0
4,2
5,2
4,4
4,4
4,4
5,7
9,7
9,7
7,8
3,8
5,9
9,9
5,9
7,14
5,14
9,14
9,14
7,14
5,15
9,16
10,16
4,18
4,18
4,18
7,18
5,18
7,18
5,21
9,21
6,21
5,22
5,22
5,22
5,23
6,23
5,23
4,25
4,25
4,25
